X,Y,sch_name,lea_name,year,address,contact,phone,accredit,sch_core_u,lea_core_u,st_core_uq,lea_prov_t,lea_prov_s,st_prov_tc,st_prov_sp,sch_bach,sch_mast,sch_phd,lea_bach,lea_mast,lea_phd,st_bach,st_mast,st_phd,sch_prov_t,sch_prov_s,eid,street,city,state,country,title1_p,title1_f,combokey,nces_schoo,leaid,schid,sch_addres,sch_city,sch_zip,jj,prek,k,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,ug,sp_ed,mg_sch,charter_sc,alt_sch,ab_group,mg_sch2,alt_acd_di,alt_disc_p,alt_other,gte_progra,provide_ap,num_ap_cou,student_ap,m_ame_7_en,m_asi_7_en,m_his_7_en,m_bla_7_en,m_whi_7_en,m_hi_pac_7,m_2_or_mor,m_tot_7_en,m_dis_idea,m_dis_504_,m_lep_7_en,f_ame_7_en,f_asi_7_en,f_his_7_en,f_bla_7_en,f_whi_7_en,f_hi_pac_7,f_2_or_mor,f_tot_7_en,f_dis_idea,f_dis_504_,f_lep_7_en,tot_fte,fte_cert,teach_1st_,teach_2nd_,counsel,tot_enroll,m_perc,f_perc,ame_tot,asi_tot,his_tot,bla_tot,whi_tot,hi_pac_tot,more_tot,dis_504_to,lep_tot,ame_perc,asi_perc,his_perc,bla_perc,whi_perc,hi_pac_per,more_perc,dis_504_pe,lep_perc,title_1,fte_absent,fte_teache,teach_amou,avg_teach_,tot_salari,inst_salar,expend,read_3_sco,read_4_sco,read_5_sco,read_6_sco,read_7_sco,read_8_sco,read_11_sc,write_5_sc,write_8_sc,write_11_s,math_3_sco,math_4_sco,math_5_sco,math_6_sco,math_7_sco,math_8_sco,alg_1_scor,alg_2_scor,geo_score,avg_eng_sc,avg_math_s,poor_perc,blk_perc,azn_perc,wht_perc,male_perc,fem_perc,sev_dis_pe,pop5to17,pop5to17la,pov5to17,pov5to17la,pov_5to17_,teach_3rd_,mastbachra,perc_cert,logenroll,logfte,ratio,meanpov,cenpov,meanexp,cenexp,meaneduc,ceneduc,meancert,cencert,p25pov,p75pov,p25exp,p75exp,p25educ,p75educ,p25cert,p75cert,expint,educint,certint,yearid,v188,addrtype,addrlocat
-77.4626029,38.337455,EDWARD E DREW JR MIDDLE,STAFFORD CO PBLC SCHS,_12,"501 Cambridge St, Falmouth, VA 22405",Principal: Ms. Tammara M. Hanna,(540) 371-1415,Fully Accredited,5,1,1,3,0,5,1,43,57,0,41,57,0,41,56,1,,,658,501 Cambridge St,FALMOUTH,VA,USA,0,0,5.104e+11,5.104e+11,5103660,1595,501 CAMBRIDGE ST,FALMOUTH,22405,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,,1,,,,2,5,20,56,146,0,20,249,37,2,5,2,5,23,38,125,2,17,212,22,2,8,33,30,2,1,,461,54.01,45.99,4,10,43,94,271,2,37,4,13,.87,2.17,9.33,20.39,58.79,.43,8.03,.87,2.82,6.06,3.03,0,12,33,2104330,63768,2908754,2295339,69815,36.36,,,,469,478,491,,,432,,,,,420,389,435,457,,,467.7536,418.0628,34.06,20.17,2.39,59.65,54.45,45.55,8.46,28099,28447,1668,1980,5.936154,.0696031,90.91,1.325581,90.90909,6.133398,3.496508,13.9697,15.90492,-9.968764,90.38022,.5297852,1.486381,-.1607997,97.32459,-6.415504,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,-5.281303,1.602975,63.95465
-80.0330739,36.922073,FERRUM ELEM,FRANKLIN CO PBLC SCHS,_12,"660 Ferrum School Rd, Ferrum, VA 24088",Principal: Mrs. Jennifer  Talley,(540) 365-7194,Fully Accredited,0,1,1,4,2,5,1,52,48,0,49,48,1,41,56,1,,,1262,660 Ferrum School Rd,FERRUM,VA,USA,0,0,5.101e+11,5.101e+11,5101440,636,660 FERRUM SCHOOL RD,FERRUM,24088,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1,,,,2,0,8,5,119,0,2,136,34,2,5,2,0,11,5,95,0,5,118,19,2,5,15,15,1,1,,254,53.54,46.46,4,0,19,10,214,0,7,4,10,1.57,0,7.48,3.94,84.25,0,2.76,1.57,3.94,6.67,6.67,1,6,15,667675,44512,965994,743278,0,40,477,485,483,,,,,448,,,407,443,438,,,,,,,473.473,429.2232,57.37,0,0,86.06,54.18,45.82,5.58,8417,8476,1564,1709,18.58144,.2016281,86.66,.9230769,100,5.537334,2.70805,16.93333,15.90492,2.676523,90.38022,-3.720215,1.486381,-.5633042,97.32459,2.675407,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,-9.957241,-1.507697,7.16079
-78.9917689,38.11315,WILSON ELEM,AUGUSTA CO PBLC SCHS,_12,"127 Woodrow Wilson Ave, Fishersville, VA 22939",Principal: Mrs. Patricia L Black,(540) 245-5040,Fully Accredited,0,0,1,2,0,5,1,64,36,0,53,46,1,41,56,1,3,0,1717,127 Woodrow Wilson Ave,FISHERSVILLE,VA,USA,0,0,5.100e+11,5.100e+11,5100300,137,127 WOODROW WILSON AVE,FISHERSVILLE,22939,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1,,,,0,0,17,5,188,0,5,215,13,2,11,2,0,17,5,179,0,8,211,4,0,8,25,25,1,0,,426,50.47,49.53,2,0,34,10,367,0,13,2,19,.47,0,7.98,2.35,86.15,0,3.05,.47,4.46,4,0,1,12,25,1074262,42970,1415310,1122637,14494,48,458,490,472,,,,,446,,,420,434,439,,,,,,,468.4863,430.2087,39.81,0,0,87.05,49.64,50.36,0,11617,11719,1338,1479,11.5176,.1262053,96,.5625,100,6.05444,3.218876,17.04,15.90492,-4.387315,90.38022,5.619781,1.486381,-.9238812,97.32459,2.675407,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,-24.65575,4.053358,-11.73785
-80.3077289,36.909725,FLOYD COUNTY HIGH,FLOYD CO PBLC SCHS,_12,"721 Baker St. SW, Floyd, VA 24091",Principal: Mr. Tony Deibler,(540) 745-9450,Fully Accredited,3,3,1,0,2,5,1,51,44,0,51,46,0,41,56,1,0,2,1242,721 Baker St. SW,FLOYD,VA,USA,0,0,5.101e+11,5.101e+11,5101350,618,721 BAKER ST. SW,FLOYD,24091,,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,,,,,1,1,13,1,2,2,11,8,377,0,5,405,61,5,5,2,2,8,11,356,0,11,390,31,2,2,53,53,2,4,2,795,50.94,49.06,4,4,19,19,733,0,16,7,7,.5,.5,2.39,2.39,92.2,0,2.01,.88,.88,3.77,7.55,0,21,53,2256724,42580,3024258,2588998,160942,39.62,,,,,,484,488,,428,480,,,,,,409,407,420,420,483.4193,416.2297,33.33,2.14,0,92.7,51.32,48.68,9.06,2449,2468,438,463,17.88485,.1876013,88.68,.8627451,100,6.678342,3.970292,15,15.90492,1.979931,90.38022,-1.700218,1.486381,-.6236361,97.32459,2.675407,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,-3.366314,-1.234756,5.297122
-79.3028054,37.3752126,JEFFERSON FOREST HIGH,BEDFORD CO PBLC SCHS,_12,"1 Cavalier Circle, Forest, VA 24551",Principal: Dr. Lee Ann Calvert,(434) 525-2674,Fully Accredited,1,2,1,5,0,5,1,52,47,1,53,45,0,41,56,1,4,0,1696,1 Cavalier Circle,FOREST,VA,USA,0,0,5.100e+11,5.100e+11,5100360,2175,1 CAVALIER CIRCLE,FOREST,24551,,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,,,,,1,1,15,1,2,23,14,50,623,2,14,728,58,8,11,0,23,14,47,497,0,14,595,28,8,2,81,81,4,4,4,1323,55.03,44.97,2,46,28,97,1120,2,28,16,13,.15,3.48,2.12,7.33,84.66,.15,2.12,1.21,.98,4.94,4.94,0,35,81,3491187,43101,5080433,3491187,146672,43.21,,,,,,,513,,,501,,,,,,,404,403,432,507.0386,414.8811,12.77,7.47,3.29,84.62,55.19,44.81,4.63,11562,11776,1239,1373,10.71614,.1165931,90.12,.9038461,100,7.187657,4.394449,16.33333,15.90492,-5.18878,90.38022,-.2602158,1.486381,-.582535,97.32459,2.675407,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,1.350202,3.022646,-13.8821
-79.2865209,37.357779,THOMAS JEFFERSON ELEM,BEDFORD CO PBLC SCHS,_12,"1255 Patriot Place, Forest, VA 24551",Principal: Mr. John A. Greenough Jr.,(434) 534-6159,Fully Accredited,0,2,1,5,0,5,1,49,49,0,53,45,0,41,56,1,3,0,2207,1255 Patriot Place,FOREST,VA,USA,0,0,5.100e+11,5.100e+11,5100360,2525,1255 PATRIOT PLACE,FOREST,24551,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,,,2,8,17,23,272,0,11,333,49,5,14,2,11,11,20,248,2,14,308,34,2,8,38.5,38.5,0,0,,641,51.95,48.05,4,19,28,43,520,2,25,7,22,.62,2.96,4.37,6.71,81.12,.31,3.9,1.09,3.43,0,0,0,12,38.5,1639789,42592,2460662,1922424,54703,31.17,489,508,482,,,,,478,,,421,430,402,,,,,,,488.6903,417.1968,15.92,7.72,2.73,81.83,51.45,48.55,1.93,11562,11776,1239,1373,10.71614,.1165931,100,1,100,6.463029,3.650658,16.64935,15.90492,-5.18878,90.38022,9.619781,1.486381,-.4863812,97.32459,2.675407,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,-49.91493,2.523725,-13.8821
-78.2510929,37.774667,CARYSBROOK ELEM,FLUVANNA CO PBLC SCHS,_12,"9172 James Madison Highway, Fork Union, VA 23055",Principal: Mr. Donald Stribling,(434) 842-1241,Fully Accredited,0,1,1,2,0,5,1,52,48,0,51,47,1,41,56,1,,,1250,9172 James Madison Highway,FORK UNION,VA,USA,0,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.9230769,,,,,15.90492,,90.38022,,1.486381,-.5633042,97.32459,,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,,,
-77.141847422495601,38.72214495,FORT BELVOIR ELEM,FAIRFAX CO PBLC SCHS,_12,"5970 Meeres Rd, Fort Belvoir, VA 22060",Principal: Mrs. Theresa Carhart,(703) 781-2700,Fully Accredited,0,2,1,6,2,5,1,27,71,2,26,72,2,41,56,1,5,2,2146,5970 Meeres Rd,FORT BELVOIR,VA,USA,0,0,5.101e+11,5.101e+11,5101260,1767,5970 MEERES RD,FORT BELVOIR,22060,,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,,,5,8,101,143,302,5,53,617,121,5,35,2,14,92,128,290,5,47,578,61,8,32,88.5,87.5,2,4,,1195,51.63,48.37,7,22,193,271,592,10,100,13,67,.59,1.84,16.15,22.68,49.54,.84,8.37,1.09,5.61,2.26,4.52,0,37,59.5,4193994,70487,5939041,4836868,185336,41.81,477,488,485,484,,,,461,,,428,428,435,423,520,,,,,478.2747,429.863,23.34,22.49,2.04,49.15,51.79,48.21,10.55,192302,191047,14596,15042,7.590145,.0787346,93.22,2.62963,98.87006,7.085901,4.483003,13.50282,15.90492,-8.314774,90.38022,2.839783,1.486381,1.143248,97.32459,1.545464,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,-23.61215,-9.505852,-12.85018
-78.9741739,38.242484,S GORDON STEWART MIDDLE,AUGUSTA CO PBLC SCHS,_12,"118 Fort Defiance Rd, Fort Defiance, VA 24437",Principal: Dr. Brenda M Walton,(540) 245-5046,Fully Accredited,0,0,1,2,0,5,1,55,44,2,53,46,1,41,56,1,2,0,1710,118 Fort Defiance Rd,FORT DEFIANCE,VA,USA,0,0,5.100e+11,5.100e+11,5100300,1830,118 FORT DEFIANCE RD,FORT DEFIANCE,24437,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,,,,,1,,,,0,2,23,5,290,0,14,334,25,2,11,0,0,26,2,251,0,17,296,7,0,8,40,38,0,2,,630,53.02,46.98,0,2,49,7,541,0,31,2,19,0,.32,7.78,1.11,85.87,0,4.92,.32,3.02,0,5,0,14,40,1709232,42731,2179846,1737304,54232,35,,,,469,474,479,,,425,,,,,431,424,397,459,,,459.6,413.946,34.71,0,0,85.58,52.77,47.23,3.8,11617,11719,1338,1479,11.5176,.1262053,95,.8,95,6.44572,3.688879,15.75,15.90492,-4.387315,90.38022,4.619781,1.486381,-.6863812,97.32459,-2.324593,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,-20.26844,3.01137,10.19872
-78.9741739,38.242484,EDWARD G CLYMORE ELEM,AUGUSTA CO PBLC SCHS,_12,"184 Fort Defiance Rd, Fort Defiance, VA 24437",Principal: Mrs. Jane Wright,(540) 245-5043,Fully Accredited,0,0,1,2,0,5,1,57,43,0,53,46,1,41,56,1,2,0,1992,184 Fort Defiance Rd,FORT DEFIANCE,VA,USA,0,1,5.100e+11,5.100e+11,5100300,1080,184 FORT DEFIANCE RD,FORT DEFIANCE,24437,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,,,0,2,23,2,293,0,2,322,22,0,23,0,2,20,2,311,0,0,335,13,0,20,50,49,3,1,,657,49.01,50.99,0,4,43,4,604,0,2,0,43,0,.61,6.54,.61,91.93,0,.3,0,6.54,6,2,1,19,40,1667056,41676,2187279,1776156,25671,38,469,480,460,,,,,440,,,406,430,407,,,,,,,461.6114,413.4059,41.28,0,0,91.74,49.39,50.61,0,11617,11719,1338,1479,11.5176,.1262053,92,.7543859,98,6.487684,3.912023,13.14,15.90492,-4.387315,90.38022,1.619781,1.486381,-.7319952,97.32459,.6754074,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,-7.106491,3.211493,-2.963225
-78.9741739,38.242484,FT DEFIANCE HIGH,AUGUSTA CO PBLC SCHS,_12,"195 Fort Defiance Rd, Fort Defiance, VA 24437",Principal: Mr. Larry K. Landes,(540) 245-5050,Fully Accredited,0,0,1,2,0,5,1,49,51,0,53,46,1,41,56,1,,,1719,195 Fort Defiance Rd,FORT DEFIANCE,VA,USA,0,0,5.100e+11,5.100e+11,5100300,124,195 FORT DEFIANCE RD,FORT DEFIANCE,24437,,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,,,,,1,1,12,1,0,2,32,8,374,0,5,421,43,2,14,0,2,26,5,359,0,5,397,37,0,11,59,59,2,1,3,818,51.47,48.53,0,4,58,13,733,0,10,2,25,0,.49,7.09,1.59,89.61,0,1.22,.24,3.06,3.39,1.69,0,16,59,2789793,47285,3533855,2789793,58340,27.12,,,,,,403,510,,,489,,,,,,,400,424,444,499.5,426.3726,28.83,1.6,0,90.06,51.66,48.34,7.73,11617,11719,1338,1479,11.5176,.1262053,94.92,1.040816,100,6.706862,4.077538,13.86441,15.90492,-4.387315,90.38022,4.53978,1.486381,-.4455649,97.32459,2.675407,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,-19.91744,1.954833,-11.73785
-74.2867589,44.850993,SP MORTON ELEM,FRANKLIN CITY PBLC SCHS,_12,"300 Morton Street, Franklin, VA 23851-2000",Principal: Mr. Jason Chandler,(757) 562-5458,Accredited with Warning,0,4,1,14,1,5,1,56,40,0,44,50,1,41,56,1,7,0,3,300 Morton Street,FRANKLIN,VA,USA,1,0,5.101e+11,5.101e+11,5101410,631,300 MORTON STREET,FRANKLIN,23851,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,,,2,2,8,284,62,0,14,372,55,0,0,2,2,5,254,56,0,17,336,19,2,0,52,52,4,2,,708,52.54,47.46,4,4,13,538,118,0,31,2,0,.56,.56,1.84,75.99,16.67,0,4.38,.28,0,7.69,3.85,1,23,41,1532236,37372,2029911,1632583,179612,44.23,434,432,431,,,,,403,,,380,385,389,,,,,,,426.0217,384.1818,78.78,76.24,0,16.83,52.48,47.52,4.11,1428,1403,475,479,33.26331,.3414113,88.46,.7142857,100,6.562444,3.951244,13.61539,15.90492,17.35839,90.38022,-1.920219,1.486381,-.7720954,97.32459,2.675407,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,-33.33191,-13.40233,46.44076
-76.9479908,36.6915679,FRANKLIN HIGH,FRANKLIN CITY PBLC SCHS,_12,"310 Crescent Dr, Franklin, VA 23851-2399",Principal: Mr. Travis Felts,(757) 562-5187,Accredited with Warning,3,4,1,14,1,5,1,26,69,3,44,50,1,41,56,1,22,3,4,310 Crescent Dr,FRANKLIN,VA,USA,0,0,5.101e+11,5.101e+11,5101410,628,310 CRESCENT DR,FRANKLIN,23851,,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,,,,,1,0,,,0,5,2,113,29,0,2,151,34,5,2,0,0,2,110,29,0,5,146,22,2,0,40,29,6,3,1,297,50.84,49.16,0,5,4,223,58,0,7,7,2,0,1.68,1.35,75.08,19.53,0,2.36,2.36,.67,15,7.5,0,13,24,853629,35568,1277547,871418,105139,32.5,,,,,,,454,,,455,,,,,,,382,358,396,454.5031,381.5638,73.93,78.22,0,17.48,46.32,53.68,8.28,1428,1403,475,479,33.26331,.3414113,77.5,2.653846,72.5,5.693732,3.688879,7.425,15.90492,17.35839,90.38022,-12.88022,1.486381,1.167465,97.32459,-24.82459,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,-223.5798,20.26531,-430.9149
-88.9225939,38.003382,JOSEPH P KING JR MIDDLE,FRANKLIN CITY PBLC SCHS,_12,"501 Charles Street, Franklin, VA 23851",Principal: Ms. Lisa Francis,(757) 562-4631,Accredited with Warning,7,4,1,14,1,5,1,46,43,0,44,50,1,41,56,1,19,0,3809,501 Charles Street,FRANKLIN,VA,USA,1,0,5.101e+11,5.101e+11,5101410,2431,501 CHARLES STREET,FRANKLIN,23851,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,,,,,1,,,,2,2,2,104,17,2,5,134,31,2,2,2,2,5,95,11,0,5,120,7,2,0,21.25,21.25,4,3,,254,52.76,47.24,4,4,7,199,28,2,10,4,2,1.57,1.57,2.76,78.35,11.02,.79,3.94,1.57,.79,18.82,14.12,1,8,18,601638,33424,909508,637462,78854,37.65,,,,439,436,467,,,419,,,,,389,369,404,429,,,440.5231,384.3125,83.19,77.31,0,13.45,52.52,47.48,8.82,1428,1403,475,479,33.26331,.3414113,67.06,.9347826,100,5.537334,3.056357,11.95294,15.90492,17.35839,90.38022,-23.32022,1.486381,-.5515985,97.32459,2.675407,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,-404.8014,-9.574862,46.44076
-77.4594749,38.292709,ORIGINAL WALKER-GRANT,FREDERICKSBURG CITY PBLC SCHS,_12,"200 Gunnery Rd., Fredericksburg, VA 22401-6100",Principal: Vacant,(540) 372-1065,Data Not Yet Available,,,,3,3,5,1,22,78,0,44,54,2,41,56,1,,,2725,200 Gunnery Rd.,FREDERICKSBURG,VA,USA,,,5.102e+11,5.102e+11,5101510,2274,200 GUNNERY RD.,FREDERICKSBURG,22401,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,0,,,,0,0,2,11,11,0,0,24,22,0,0,0,0,2,2,5,0,0,9,10,0,0,5,5,0,1,,33,72.73,27.27,0,0,4,13,16,0,0,0,0,0,0,12.12,39.39,48.48,0,0,0,0,0,20,0,1,5,237430,47486,674358,419659,100265,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3714,3484,834,802,22.45557,.2301952,80,3.545455,100,3.496508,1.609438,6.6,15.90492,6.550655,90.38022,-10.38022,1.486381,2.059073,97.32459,2.675407,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,-67.99723,13.48828,17.52567
-77.4866768,38.3027547,HUGH MERCER ELEM,FREDERICKSBURG CITY PBLC SCHS,_12,"2100 Cowan Blvd, Fredericksburg, VA 22401-1002",Principal: Mrs. Marjorie R. Tankersley,(540) 372-1115,Fully Accredited,0,0,1,3,3,5,1,37,63,0,44,54,2,41,56,1,5,0,456,2100 Cowan Blvd,FREDERICKSBURG,VA,USA,0,1,5.102e+11,5.102e+11,5101510,660,2100 COWAN BLVD,FREDERICKSBURG,22401,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,,,0,11,98,146,149,2,26,432,46,0,74,0,11,77,155,134,2,23,402,13,0,53,56,56,10,3,,834,51.8,48.2,0,22,175,301,283,4,49,0,127,0,2.64,20.98,36.09,33.93,.48,5.88,0,15.23,17.86,5.36,1,11,49,2256313,46047,3262612,2583906,52933,19.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3714,3484,834,802,22.45557,.2301952,76.78,1.702703,100,6.726233,4.025352,14.89286,15.90492,6.550655,90.38022,-13.60022,1.486381,.2163216,97.32459,2.675407,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,-89.09035,1.417048,17.52567
-77.474994347573301,38.31109965,JAMES MONROE HIGH,FREDERICKSBURG CITY PBLC SCHS,_12,"2300 Washington Ave, Fredericksburg, VA 22401-3340",Principal: Dr. Taneshia H Rachal,(540) 372-1100,Fully Accredited,0,0,1,3,3,5,1,42,53,2,44,54,2,41,56,1,1,3,455,2300 Washington Ave,FREDERICKSBURG,VA,USA,0,0,5.102e+11,5.102e+11,5101510,661,2300 WASHINGTON AVE,FREDERICKSBURG,22401,,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,,,,,1,1,14,1,2,14,50,206,182,0,17,471,43,8,38,0,17,62,203,188,0,11,481,25,2,41,65,65,1,3,3,952,49.47,50.53,2,31,112,409,370,0,28,10,79,.21,3.26,11.76,42.96,38.87,0,2.94,1.05,8.3,1.54,4.62,0,33,65,2987491,45961,4505121,3515814,178991,50.77,,,,,,,493,,,483,,,,,,,407,397,409,488,404.738,39.46,41.56,3.14,40.86,49.48,50.52,5.24,3714,3484,834,802,22.45557,.2301952,93.84,1.261905,100,6.858565,4.174387,14.64615,15.90492,6.550655,90.38022,3.459778,1.486381,-.2244765,97.32459,2.675407,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,22.66381,-1.470468,17.52567
-77.4872189,38.273416,LAFAYETTE UPPER ELEM,FREDERICKSBURG CITY PBLC SCHS,_12,"3 Learning Lane, Fredericksburg, VA 22401-3951",Principal: Mr. Matthew Terry,(540) 310-0029,Fully Accredited,0,0,1,3,3,5,1,42,54,3,44,54,2,41,56,1,4,4,4462,3 Learning Lane,FREDERICKSBURG,VA,USA,0,1,5.102e+11,5.102e+11,5101510,2468,3 LEARNING LANE,FREDERICKSBURG,22401,,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,,,5,11,71,146,122,2,14,371,34,5,44,2,14,62,134,128,0,11,351,13,2,62,47,47,2,2,,722,51.39,48.61,7,25,133,280,250,2,25,7,106,.97,3.46,18.42,38.78,34.63,.28,3.46,.97,14.68,4.26,4.26,1,18,47,2187106,46534,3268906,2509896,52425,38.3,453,457,465,,,,,443,,,407,417,411,,,,,,,454.6329,411.9377,49.18,39.15,3.57,34.34,51.51,48.49,3.71,3714,3484,834,802,22.45557,.2301952,91.48,1.285714,100,6.582025,3.850147,15.3617,15.90492,6.550655,90.38022,1.099777,1.486381,-.2006669,97.32459,2.675407,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,7.204262,-1.3145,17.52567
-77.5090099,38.296233,CHANCELLOR ELEM,SPOTSYLVANIA CO PBLC SCHS,_12,"5995 Plank Rd, Fredericksburg, VA 22407",Principal: Shawn D. Hudson,(540) 786-6123,Fully Accredited,0,1,1,3,1,5,1,44,52,4,43,55,1,41,56,1,,,644,5995 Plank Rd,FREDERICKSBURG,VA,USA,0,0,5.104e+11,5.104e+11,5103640,1587,5995 PLANK RD,FREDERICKSBURG,22407,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,,,2,5,14,17,140,0,8,186,40,5,2,2,11,8,14,128,0,14,177,16,2,0,27.5,26.5,1,1,,363,51.24,48.76,4,16,22,31,268,0,22,7,2,1.1,4.41,6.06,8.54,73.83,0,6.06,1.93,.55,3.64,3.64,0,7,19.5,958110,49134,1215940,965827,46636,25.45,498,493,503,,,,,484,,,450,475,458,,,,,,,494.7193,459.4386,22.68,8.47,4.1,74.04,51.64,48.36,3.28,25234,25377,2588,2684,10.256,.1057651,92.72,1.181818,96.36364,5.894403,3.314186,13.2,15.90492,-5.648915,90.38022,2.339783,1.486381,-.304563,97.32459,-.9609528,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,-13.21723,1.720451,5.428341
-77.4716583,38.3190276,MASSAPONAX HIGH,SPOTSYLVANIA CO PBLC SCHS,_12,"8201 Jefferson Davis Hwy, Fredericksburg, VA 22407",Principal: Dr. Joseph A.  Pisani,(540) 710-0419,Fully Accredited,3,1,1,3,1,5,1,47,51,2,43,55,1,41,56,1,3,1,2160,8201 Jefferson Davis Hwy,FREDERICKSBURG,VA,USA,0,0,5.104e+11,5.104e+11,5103640,1881,8201 JEFFERSON DAVIS HWY,FREDERICKSBURG,22407,,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,,,,,1,1,28,1,2,35,74,260,479,2,89,941,148,35,20,2,26,89,212,482,0,95,906,61,17,20,112.38,111.38,5,3,5,1847,50.95,49.05,4,61,163,472,961,2,184,52,40,.22,3.3,8.83,25.55,52.03,.11,9.96,2.82,2.17,4.45,2.67,0,24.38,93.13,4532524,48669,4983198,3869367,232691,21.69,,,,,,,486,,,477,,,,,,,409,418,424,481.446,417.1618,29.1,26.65,3.3,58.24,51.01,48.99,9.73,25234,25377,2588,2684,10.256,.1057651,92.88,1.085106,99.11016,7.521318,4.721886,16.43531,15.90492,-5.648915,90.38022,2.499779,1.486381,-.4012748,97.32459,1.785568,-6.964747,6.72269,-3.53022,5.499779,-.6634321,.3621037,.1176758,2.675407,-14.12104,2.266767,-10.08652
