district_teach_salary,school_teach_salary,district_pt_tch_absent_10_days,school_pt_tch_absent_10_days,district_pt_tch_2ndyear,school_pt_tch_2ndyear,district_pt_tch_1styear,school_pt_tch_1styear,district_pt_tch_state_license,school_pt_tch_state_license,district_tch_FTE,school_tch_FTE,district_counsel_FTE,school_counsel_FTE,district_ratio,school_ratio,non_personnel_expenditures,non_personnel_expenditures_perpupil,instructional_staff_salaries,instructional_staff_salaries_perpupil,SCH_NAME,School_ID,SCHID,Survey_Year_Key,SurveyYear,LEA_ID,LEA_NAME,LEAID,SCH_ADDRESS,SCH_CITY,SCH_STATE,SCH_ZIP,Male_Enrollment,Female_Enrollment,Total_Enrollment,M_Percent,F_Percent,AME_Percent,ASI_Percent,HIS_Percent,BLA_Percent,WHI_Percent,HI_PAC_Percent,MORE_Percent,DIS_Percent,LEP_Percent,LEPEnrolled_Percent,_504_Percent,FocusOnDisabilities,STUDENTS_TO_TEACHERS,OffersDicipline,OffersMagnetProgram,IsCharterSchool,IsAlternativeSchool,OffersAP,TeacherCount,OffersAbilityGrouping,OffersPreK,OffersKindergarten,OffersGTE,OffersSingleSex,OffersAthletics,Title1_Status,TOT_LEA_SCHOOLS,SP_ED_EVAL,GradesOffered,LEA_TOT_Enrollment_Schools,MEMBERSHIP_LEA,KinderLen,PrekinderLen,PreKinderAge,non_IDEA_504,FRPL,JuvenileJustice,RACE_5_7,Long_NCES_ID,Combokey,Incomplete,Am Ind/AK Nat Enrollment,Am Ind/AK Nat In-School Susp,Am Ind/AK Nat Out-School Susp,Am Ind/AK Nat Expulsions,Asian Enrollment,Asian In-School Susp,Asian Out-School Susp,Asian Expulsions,Black Enrollment,Black In-School Susp,Black Out-School Susp,Black Expulsions,Hispanic Enrollment,Hispanic In-School Susp,Hispanic Out-School Susp,Hispanic Expulsions,Nat HI/Pac Isl Enrollment,Nat HI/Pac Isl In-School Susp,Nat HI/Pac Isl Out-School Susp,Nat HI/Pac Isl Expulsions,Two or More Enrollment,Two or More In-School Susp,Two or More Out-School Susp,Two or More Expulsions,White Enrollment,White In-School Susp,White Out-School Susp,White Expulsions,Total Enrollment,Total In-School Susp,Total Out-School Susp,Total Expulsions,Referrals to Law Enforcement,Students with School Related Arrests,Expulsions Under Zero-tolerance
54002,56308,0,0,3.9,4.8,4.5,4.8,96.41,100,845.29,20.85,20.69,0,17,14,88982,300,1226819,4131,CROZET ELEM,275364,00020,6,2011,32484,ALBEMARLE CO PBLC SCHS,5100090,1407 CROZET AVENUE,CROZET,VA,22932,46.9,53.1,290,46.9,53.1,0,1.4,4.5,2.4,88.3,0,3.5,10.0,3.5,4,0.0,0,13.00,0,0,0,0,0,20.85,1,1,1,1,false,false,false,26,0,"Preschool,K,1,2,3,4,5",13146,13130,Full Day,Full Day,4,0,22.22,false,7,510009000020,,,0,0,0,0,4,0,0,0,7,2,0,0,13,0,0,0,0,0,0,0,10,0,0,0,256,5,6,0,290,7,6,0,2,0,0
54002,53380,0,0,3.9,3.23,4.5,3.23,96.41,96.77,845.29,30.95,20.69,0,17,20,140910,245,1805859,3146,HOLLYMEAD ELEM,275365,00022,6,2011,32484,ALBEMARLE CO PBLC SCHS,5100090,2775 POWELL CREEK DRIVE,CHARLOTTESVILLE,VA,22911,51.74,48.26,574,51.74,48.26,0.4,15.8,5.9,6.5,63.4,0,8,8.2,13.2,13.4,0.7,0,17.97,0,0,0,0,0,30.95,1,1,1,1,false,false,false,26,0,"Preschool,K,1,2,3,4,5",13146,13130,Full Day,Full Day,4,0,10.98,false,7,510009000022,,,2,0,0,0,91,0,0,0,37,0,0,0,34,0,0,0,0,0,0,0,46,0,0,0,364,2,0,0,574,2,0,0,0,0,0
54002,50095,0,0,3.9,4.94,4.5,12.35,96.41,95.06,845.29,40.5,20.69,0,17,14,178497,309,2054210,3554,JACK JOUETT MIDDLE,275366,00023,6,2011,32484,ALBEMARLE CO PBLC SCHS,5100090,210 LAMBS LANE,CHARLOTTESVILLE,VA,22901,54.4,45.6,579,54.4,45.6,0.7,7.4,11.1,21.9,53.5,0,5.3,12.3,16.2,17.1,2.3,0,12.70,0,0,0,0,0,40.5,1,0,0,1,false,false,false,26,0,"6,7,8",13146,13130,Full Day,Full Day,4,0,38.06,false,7,510009000023,,,4,0,0,0,43,2,2,0,127,59,32,0,64,18,7,0,0,0,0,0,31,10,8,0,310,30,10,0,579,119,59,0,4,0,0
54002,51892,0,0,3.9,2.76,4.5,2.76,96.41,97.24,845.29,36.17,20.69,0,17,14,166963,313,1919868,3595,JACKSON P BURLEY MIDDLE,275367,00024,6,2011,32484,ALBEMARLE CO PBLC SCHS,5100090,901 ROSE HILL DRIVE,CHARLOTTESVILLE,VA,22903,51.69,48.31,534,51.69,48.31,0.8,3,13.1,16.5,59.7,0,6.9,12.2,12.6,12.6,0.8,0,14.37,0,0,0,0,0,36.17,1,0,0,1,false,false,false,26,0,"6,7,8",13146,13130,Full Day,Full Day,4,0,37.08,false,7,510009000024,,,4,0,0,0,16,2,0,0,88,38,15,0,70,21,7,0,0,0,0,0,37,6,4,0,319,53,21,0,534,120,47,0,18,0,0
54002,53835,0,0,3.9,6.39,4.5,8.52,96.41,97.15,845.29,46.94,20.69,0,17,17,220760,274,2561454,3174,JOSEPH T HENLEY MIDDLE,275368,00025,6,2011,32484,ALBEMARLE CO PBLC SCHS,5100090,5880 ROCKFISH GAP TURNPIKE,CROZET,VA,22932,47.65,52.35,808,47.65,52.35,0.3,3.5,2.7,4.2,85.5,0,3.8,10.3,2.4,2.9,0.5,0,15.34,0,0,0,0,0,46.94,1,0,0,1,false,false,false,26,0,"6,7,8",13146,13130,Full Day,Full Day,4,0,11.4,false,7,510009000025,,,2,0,0,0,28,2,0,0,34,10,8,0,22,4,0,0,0,0,0,0,31,6,6,0,691,80,33,0,808,102,47,0,20,0,0
54002,52926,0,0,3.9,0,4.5,0,96.41,96.62,845.29,29.59,20.69,0,17,14,129652,332,1595102,4080,LESLIE H WALTON MIDDLE,275369,00026,6,2011,32484,ALBEMARLE CO PBLC SCHS,5100090,4217 RED HILL ROAD,CHARLOTTESVILLE,VA,22903,51.79,48.21,390,51.79,48.21,0.5,1.8,3.3,13.3,76.4,0.5,4.1,14.4,1.8,3.3,0.0,0,13.68,0,0,0,0,0,29.59,1,0,0,1,false,false,false,26,0,"6,7,8",13146,13130,Full Day,Full Day,4,0,35.29,false,7,510009000026,,,2,0,0,0,7,2,0,0,52,26,16,0,13,4,4,0,2,0,0,0,16,9,6,0,298,95,41,0,390,136,67,0,11,0,0
54002,51368,0,0,3.9,5.91,4.5,0,96.41,94.09,845.29,33.85,20.69,0,17,14,167234,383,1895435,4337,MARY CARR GREER ELEM,275370,00027,6,2011,32484,ALBEMARLE CO PBLC SCHS,5100090,190 LAMBS LANE,CHARLOTTESVILLE,VA,22901,52.66,47.34,433,52.66,47.34,0.5,9.2,18.9,37,27.3,0,7.2,12.2,32.1,30.2,0.5,0,12.91,0,0,0,0,0,33.85,1,1,1,1,false,false,true,26,0,"Preschool,K,1,2,3,4,5",13146,13130,Full Day,Full Day,4,0,69.79,false,7,510009000027,,,2,0,0,0,40,0,0,0,160,2,0,0,82,0,0,0,0,0,0,0,31,4,0,0,118,4,4,0,433,10,4,0,0,0,0
54002,56467,0,0,3.9,0,4.5,0,96.41,100,845.29,12.85,20.69,0,17,14,56255,329,753524,4407,RED HILL ELEM,275371,00029,6,2011,32484,ALBEMARLE CO PBLC SCHS,5100090,3901 RED HILL SCHOOL ROAD,NORTH GARDEN,VA,22959,50,50,172,50,50,0,0,4.1,11.1,77.3,0,7.6,9.9,4.1,4.1,1.2,0,13.31,0,0,0,0,0,12.85,1,1,1,1,false,false,true,26,0,"Preschool,K,1,2,3,4,5",13146,13130,Full Day,Full Day,4,0,50.29,false,7,510009000029,,,0,0,0,0,0,0,0,0,19,0,4,0,7,0,0,0,0,0,0,0,13,0,2,0,133,4,11,0,172,4,17,0,4,0,0
54002,54395,0,0,3.9,0,4.5,9.67,96.41,100,845.29,10.34,20.69,1,17,11,60097,578,576183,5540,MURRAY HIGH,275372,00030,6,2011,32484,ALBEMARLE CO PBLC SCHS,5100090,1200 FOREST STREET,CHARLOTTESVILLE,VA,22903,57.28,42.72,103,57.28,42.72,0,0,3.9,3.9,85.4,0,6.8,31.1,1.9,1.9,0.0,0,9.17,0,0,1,0,0,10.34,1,0,0,1,false,false,false,26,0,"9,10,11,12",13146,13130,Full Day,Full Day,4,0,14.42,false,7,510009000030,,,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,7,0,4,0,88,0,16,0,103,0,20,0,13,0,0
54002,54302,0,0,3.9,0,4.5,0,96.41,96.23,845.29,26.55,20.69,0,17,17,112446,259,1520598,3504,STONE ROBINSON ELEM,275373,00032,6,2011,32484,ALBEMARLE CO PBLC SCHS,5100090,958 NORTH MILTON ROAD,CHARLOTTESVILLE,VA,22911,51.5,48.5,433,51.5,48.5,0.5,1.6,5.8,12,73.7,0,6.5,11.6,3,2.5,0.0,0,16.99,0,0,0,0,0,26.55,1,1,1,1,false,false,false,26,0,"Preschool,K,1,2,3,4,5",13146,13130,Full Day,Full Day,4,0,27.88,false,7,510009000032,,,2,0,0,0,7,0,0,0,52,0,2,0,25,0,0,0,0,0,0,0,28,0,2,0,319,2,6,0,433,2,10,0,0,0,0
54002,51645,0,0,3.9,0,4.5,5.35,96.41,94.65,845.29,18.7,20.69,0,17,14,92019,318,1095415,3790,STONY POINT ELEM,275374,00033,6,2011,32484,ALBEMARLE CO PBLC SCHS,5100090,3893 STONY POINT ROAD,KESWICK,VA,22947,53.1,46.9,290,53.1,46.9,0,2.4,10.7,12.8,70.7,0,3.5,9.0,7.6,8,0.7,0,15.45,0,0,0,0,0,18.7,1,1,1,1,false,false,true,26,0,"Preschool,K,1,2,3,4,5",13146,13130,Full Day,Full Day,4,0,28.72,false,7,510009000033,,,0,0,0,0,7,0,0,0,37,2,8,0,31,2,0,0,0,0,0,0,10,0,0,0,205,2,6,0,290,6,14,0,0,0,0
54002,55624,0,0,3.9,7.87,4.5,4.72,96.41,96.05,845.29,63.51,20.69,5.47,17,17,569607,549,3579119,3451,WESTERN ALBEMARLE HIGH,275375,00035,6,2011,32484,ALBEMARLE CO PBLC SCHS,5100090,5941 ROCKFISH GAP TURNPIKE,CROZET,VA,22932,51.06,48.94,1042,51.06,48.94,0.2,3.8,5.3,3,84.2,0,3.5,10.6,1.8,2,1.0,0,15.03,0,0,0,0,1,63.51,1,0,0,1,false,true,false,26,0,"9,10,11,12",13146,13130,Full Day,Full Day,4,0,10.13,false,7,510009000035,,,2,0,0,0,40,10,0,0,31,15,4,0,55,23,2,0,0,0,0,0,37,21,6,0,877,356,53,0,1042,425,65,0,35,0,0
54002,53775,0,0,3.9,0,4.5,0,96.41,100,845.29,22.3,20.69,0,17,14,97829,308,1297628,4081,WOODBROOK ELEM,275376,00036,6,2011,32484,ALBEMARLE CO PBLC SCHS,5100090,100 WOODBROOK DRIVE,CHARLOTTESVILLE,VA,22901,47.52,52.48,322,47.52,52.48,0.6,6.8,19.9,23.6,42.2,0,6.8,9.9,13.3,13.2,0.6,0,14.26,0,0,0,0,0,22.3,1,1,1,1,false,false,true,26,0,"Preschool,K,1,2,3,4,5",13146,13130,Full Day,Full Day,4,0,49.06,false,7,510009000036,,,2,0,0,0,22,0,0,0,76,4,2,0,64,0,2,0,0,0,0,0,22,0,0,0,136,4,0,0,322,8,4,0,0,0,0
54002,54138,0,0,3.9,2.69,4.5,2.69,96.41,100,845.29,37.17,20.69,0,17,17,153787,260,2027132,3430,MORTIMER Y SUTHERLAND MIDDLE,275377,00751,6,2011,32484,ALBEMARLE CO PBLC SCHS,5100090,2801 POWELL CREEK DRIVE,CHARLOTTESVILLE,VA,22911,47.29,52.71,590,47.29,52.71,0.3,5.8,4.8,7.8,75.9,0.7,4.8,7.5,3.2,3.7,1.7,0,15.09,0,0,0,0,0,37.17,1,0,0,1,false,false,false,26,0,"6,7,8",13146,13130,Full Day,Full Day,4,0,13.71,false,7,510009000751,,,2,0,0,0,34,5,0,0,46,21,12,0,28,6,0,0,4,0,0,0,28,11,4,0,448,41,8,0,590,84,24,0,2,0,0
54002,53655,0,0,3.9,2.76,4.5,9.65,96.41,88.73,845.29,72.57,20.69,5.7,17,14,641609,581,3963564,3590,MONTICELLO HIGH,275378,01747,6,2011,32484,ALBEMARLE CO PBLC SCHS,5100090,1400 INDEPENDENCE WAY,CHARLOTTESVILLE,VA,22902,52.8,47.2,1106,52.8,47.2,0.4,2.3,8.2,14.5,70.6,0.2,3.9,12.4,4.4,4.7,0.4,0,15.04,0,1,0,0,1,72.57,1,0,0,1,false,true,false,26,0,"9,10,11,12",13146,13130,Full Day,Full Day,4,0,27.26,false,7,510009001747,,,4,0,0,0,25,0,0,0,160,38,28,0,91,9,12,0,2,0,0,0,43,9,6,0,781,92,68,0,1106,148,114,0,49,0,0
54002,53801,0,0,3.9,0,4.5,0,96.41,93.29,845.29,14.9,20.69,0,17,14,68812,346,854864,4296,SCOTTSVILLE ELEM,275379,01882,6,2011,32484,ALBEMARLE CO PBLC SCHS,5100090,7868 SCOTTSVILLE ROAD,SCOTTSVILLE,VA,24590,50.49,49.51,204,50.49,49.51,1,1,3.4,4.9,85.8,2,2,6.9,1,2,0.0,0,14.32,0,0,0,0,0,14.9,1,1,1,1,false,false,true,26,0,"Preschool,K,1,2,3,4,5",13146,13130,Full Day,Full Day,4,0,47.74,false,7,510009001882,,,2,0,0,0,2,0,0,0,10,0,0,0,7,0,2,0,4,0,2,0,4,2,2,0,175,11,15,0,204,13,21,0,0,0,0
54002,54381,0,0,3.9,3.27,4.5,0,96.41,100,845.29,30.6,20.69,0,17,14,117536,250,1724114,3668,BAKER-BUTLER ELEM,275380,01937,6,2011,32484,ALBEMARLE CO PBLC SCHS,5100090,2740 PROFFIT ROAD,CHARLOTTESVILLE,VA,22911,54.78,45.22,471,54.78,45.22,0.9,4.7,7.2,11,70.3,0,5.9,8.1,7.9,7.7,0.4,0,14.87,0,0,0,0,0,30.6,1,1,1,1,false,false,false,26,0,"Preschool,K,1,2,3,4,5",13146,13130,Full Day,Full Day,4,0,22.55,false,7,510009001937,,,4,0,0,0,22,0,0,0,52,4,2,0,34,0,0,0,0,0,0,0,28,2,0,0,331,4,0,0,471,10,2,0,0,0,0
54002,52885,0,0,3.9,7.32,4.5,7.32,96.41,95.12,845.29,41,20.69,0,17,14,216754,345,2335727,3719,PAUL H CALE ELEM,275381,02173,6,2011,32484,ALBEMARLE CO PBLC SCHS,5100090,1757 AVON STREET EXTENDED,CHARLOTTESVILLE,VA,22902,51.59,48.41,628,51.59,48.41,0.3,5.4,27.9,7.8,53.2,0,5.4,8.9,24.5,24.5,0.0,0,13.96,0,0,0,0,0,41,1,1,1,1,false,false,true,26,0,"Preschool,K,1,2,3,4,5",13146,13130,Full Day,Full Day,4,0,40.45,false,7,510009002173,,,2,0,0,0,34,0,0,0,49,6,2,0,175,4,11,0,0,0,0,0,34,2,0,0,334,6,6,0,628,18,19,0,2,0,0
54002,60507,0,0,3.9,0,4.5,0,96.41,100,845.29,5,20.69,0,17,8,9160,229,302537,7563,ALBEMARLE COUNTY COMMUNITY PUBLIC CHARTER,275382,02796,6,2011,32484,ALBEMARLE CO PBLC SCHS,5100090,901 ROSE HILL DRIVE,CHARLOTTESVILLE,VA,22903,47.73,52.27,44,47.73,52.27,0,4.5,9.1,4.5,77.3,0,4.5,18.2,9.1,15,4.5,0,8.00,0,0,1,0,0,5,1,0,0,1,false,false,false,26,0,"6,7,8",13146,13130,Full Day,Full Day,4,0,25,false,7,510009002796,,,0,0,0,0,2,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,34,0,6,0,44,0,6,0,2,0,0
74618,70138,0,0,12.7,7.03,19.43,18.74,89.27,93.09,1204.4,85.4,313,0,11,11,98854,121,5961715,7297,JOHN ADAMS ELEM,275383,00045,6,2011,32485,ALEXANDRIA CITY PBLC SCHS,5100120,5651 RAYBURN AVE,ALEXANDRIA,VA,22311,54.6,45.4,815,54.6,45.4,0.5,10.4,32.1,38,18.9,0,0,19.8,44.7,44.4,0.0,0,8.05,0,0,0,0,0,85.4,1,1,1,1,false,false,true,19,0,"Preschool,K,1,2,3,4,5",13430,12356,Full Day,Full Day,None,0,65.36,false,7,510012000045,,,4,0,0,0,85,0,2,0,310,2,4,0,262,0,2,0,0,0,0,0,0,0,0,0,154,0,6,0,815,2,14,0,0,0,0
74618,78405,0,0,12.7,8.57,19.43,14.29,89.27,87.43,1204.4,35,313,0,11,11,57240,142,2587369,6420,LYLES-CROUCH ELEM,275384,00047,6,2011,32485,ALEXANDRIA CITY PBLC SCHS,5100120,530 S ST ASAPH ST,ALEXANDRIA,VA,22314,47.51,52.49,402,47.51,52.49,0.5,4.7,4.7,33.1,57,0,0,9.4,11.4,10.7,0.5,0,10.44,0,0,0,0,0,35,1,0,1,1,false,false,false,19,0,"K,1,2,3,4,5",13430,12356,Full Day,Full Day,None,0,27.3,false,7,510012000047,,,2,0,0,0,19,0,0,0,133,2,4,0,19,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,402,2,4,0,0,0,0
74618,72622,0,0,12.7,2.79,19.43,25.14,89.27,87.43,1204.4,35.8,313,0,11,11,71092,180,2469163,6235,MAURY ELEM,275385,00048,6,2011,32485,ALEXANDRIA CITY PBLC SCHS,5100120,600 RUSSELL RD,ALEXANDRIA,VA,22301,48.1,51.9,395,48.1,51.9,1,3.3,8.6,29.1,58,0,0,16.5,2.5,3,0.0,0,9.59,0,0,0,0,0,35.8,1,0,1,1,false,false,false,19,0,"K,1,2,3,4,5",13430,12356,Full Day,Full Day,None,0,31.57,false,7,510012000048,,,4,0,0,0,13,0,0,0,115,2,6,0,34,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,395,2,6,0,0,0,0
74618,69069,0,0,12.7,8.55,19.43,25.64,89.27,90.74,1204.4,70.2,313,0,11,11,69,0,4765748,6838,MOUNT VERNON ELEM,275386,00050,6,2011,32485,ALEXANDRIA CITY PBLC SCHS,5100120,2601 COMMONWEALTH AVE,ALEXANDRIA,VA,22305,51.94,48.06,697,51.94,48.06,0,1,56.5,8.3,34.1,0,0,18.8,45.3,45.5,1.0,0,7.95,0,0,0,0,0,70.2,0,0,1,1,false,false,true,19,0,"K,1,2,3,4,5",13430,12356,Full Day,Full Day,None,0,60.55,false,7,510012000050,,,0,0,0,0,7,0,0,0,58,0,0,0,394,0,2,0,0,0,0,0,0,0,0,0,238,0,0,0,697,0,2,0,0,0,0
74618,79129,0,0,12.7,6.6,19.43,11,89.27,89.88,1204.4,45.45,313,0,11,11,79507,147,348167,642,PATRICK HENRY ELEM,275387,00052,6,2011,32485,ALEXANDRIA CITY PBLC SCHS,5100120,4643 TANEY AVE,ALEXANDRIA,VA,22304,50,50,546,50,50,1.8,9,29.3,48.5,10.6,0.7,0,13.0,38.1,37.8,0.4,0,11.10,0,0,0,0,0,45.45,1,1,1,1,false,false,true,19,0,"Preschool,K,1,2,3,4,5",13430,12356,Full Day,Full Day,None,0,69,false,7,510012000052,,,10,0,0,0,49,0,0,0,265,13,31,0,160,5,11,0,4,0,0,0,0,0,0,0,58,0,6,0,546,18,48,0,0,0,0
74618,85920,0,0,12.7,34.34,19.43,12.49,89.27,88.38,1204.4,288.3,313,313,11,14,460818,115,21737638,5425,TC WILLIAMS HIGH,275388,00054,6,2011,32485,ALEXANDRIA CITY PBLC SCHS,5100120,3330 KING ST,ALEXANDRIA,VA,22302,36.08,63.92,4008,36.08,63.92,0.4,5.1,21.4,56.1,16.9,0.1,0,8.1,13.4,13.3,0.3,0,10.28,0,0,0,0,1,288.3,0,0,0,1,false,true,false,19,0,"9,10,11,12,UG",13430,12356,Full Day,Full Day,None,0,31.74,false,7,510012000054,,,16,0,0,0,205,0,4,0,2248,37,133,0,859,10,45,0,4,0,0,0,0,0,0,0,676,4,12,0,4008,51,194,0,2,0,0
74618,71058,0,0,12.7,10.59,19.43,21.18,89.27,90.77,1204.4,66.1,313,0,11,11,123563,164,4618741,6134,WILLIAM RAMSAY ELEM,275389,00055,6,2011,32485,ALEXANDRIA CITY PBLC SCHS,5100120,5700 SANGER AVE,ALEXANDRIA,VA,22311,51.46,48.54,754,51.46,48.54,1.7,7.3,52.3,30.4,8.1,0.3,0,6.6,58.6,58.4,0.9,0,9.30,0,0,0,0,0,66.1,0,0,1,1,false,false,true,19,0,"K,1,2,3,4,5",13430,12356,Full Day,Full Day,None,0,81.94,false,7,510012000055,,,13,0,0,0,55,0,0,0,229,2,8,0,394,2,6,0,2,0,0,0,0,0,0,0,61,0,2,0,754,4,16,0,0,0,0
74618,68802,0,0,12.7,13.25,19.43,33.11,89.27,89.62,1204.4,45.3,313,0,11,8,65937,178,2958497,7996,CORA KELLY MAGNET ELEM,275390,01826,6,2011,32485,ALEXANDRIA CITY PBLC SCHS,5100120,3600 COMMONWEALTH AVE,ALEXANDRIA,VA,22305,52.82,47.18,373,52.82,47.18,0,1.9,51.7,37.3,9.1,0,0,98.7,39.7,39.7,0.5,0,6.01,0,0,1,0,0,45.3,1,1,1,1,false,false,true,19,0,"Preschool,K,1,2,3,4,5",13430,12356,Full Day,Full Day,None,0,77.57,false,7,510012001826,,,0,0,0,0,7,0,0,0,139,7,22,0,193,2,15,0,0,0,0,0,0,0,0,0,34,0,2,0,373,9,39,0,0,0,0
74618,76603,0,0,12.7,7.09,19.43,17.73,89.27,89.36,1204.4,56.4,313,0,11,11,124360,187,4213163,6336,SAMUEL W TUCKER ELEM,275391,02549,6,2011,32485,ALEXANDRIA CITY PBLC SCHS,5100120,435 FERDINAND DAY DR,ALEXANDRIA,VA,22304,50.22,49.78,671,50.22,49.78,0.6,6.9,28.8,42.2,21.6,0,0,10.6,29.2,30.1,0.0,0,10.33,0,0,0,0,0,56.4,0,0,1,1,false,false,true,19,0,"K,1,2,3,4,5",13430,12356,Full Day,Full Day,None,0,57.74,false,7,510012002549,,,4,0,0,0,46,2,2,0,283,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,671,2,2,0,0,0,0
74618,75065,0,0,12.7,9.38,19.43,31.25,89.27,78.13,1204.4,32,313,0,11,11,63482,161,2402067,6097,CHARLES BARRETT ELEM,275397,00038,6,2011,32485,ALEXANDRIA CITY PBLC SCHS,5100120,1115 MARTHA CUSTIS DR,ALEXANDRIA,VA,22302,53.06,46.94,392,53.06,46.94,1,3.3,24,18.6,53.1,0,0,20.4,24,23.6,1.0,0,10.37,0,0,0,0,0,32,1,1,1,1,false,false,false,19,0,"Preschool,K,1,2,3,4,5",13430,12356,Full Day,Full Day,None,0,30.46,false,7,510012000038,,,4,0,0,0,13,0,0,0,73,2,4,0,94,0,2,0,0,0,0,0,0,0,0,0,208,0,4,0,392,2,10,0,0,0,0
74618,75889,0,0,12.7,3.83,19.43,7.66,89.27,90.04,1204.4,52.2,313,0,11,11,96651,148,3870345,5945,DOUGLAS MACARTHUR ELEM,275398,00039,6,2011,32485,ALEXANDRIA CITY PBLC SCHS,5100120,1101 JANNEYS LN,ALEXANDRIA,VA,22302,50.15,49.85,650,50.15,49.85,0.3,6.2,15.4,20.5,57.4,0.3,0,16.5,12.6,12.6,1.1,0,12.28,0,0,0,0,0,52.2,1,0,1,1,false,false,false,19,0,"K,1,2,3,4,5",13430,12356,Full Day,Full Day,None,0,25.19,false,7,510012000039,,,2,0,0,0,40,0,0,0,133,4,8,0,100,2,0,0,2,0,0,0,0,0,0,0,373,0,0,0,650,6,8,0,0,0,0
74618,71400,0,0,12.7,2.46,19.43,17.24,89.27,86.21,1204.4,40.6,313,0,11,11,64679,134,2784588,5765,GEORGE MASON ELEM,275399,00041,6,2011,32485,ALEXANDRIA CITY PBLC SCHS,5100120,2601 CAMERON MILLS RD,ALEXANDRIA,VA,22302,51.55,48.45,485,51.55,48.45,1.4,2.1,27.4,8.9,60.2,0,0,12.8,19.4,19.7,0.0,0,11.23,0,0,0,0,0,40.6,1,0,1,1,false,false,false,19,0,"K,1,2,3,4,5",13430,12356,Full Day,Full Day,None,0,30.64,false,7,510012000041,,,7,0,0,0,10,0,0,0,43,0,6,0,133,7,11,0,0,0,0,0,0,0,0,0,292,2,2,0,485,9,19,0,0,0,0
74618,72924,0,0,12.7,7.68,19.43,13.44,89.27,90.21,1204.4,52.1,313,0,11,11,93235,152,3719114,6057,JAMES K POLK ELEM,275400,00043,6,2011,32485,ALEXANDRIA CITY PBLC SCHS,5100120,5000 POLK AVE,ALEXANDRIA,VA,22304,55.61,44.39,615,55.61,44.39,2.6,5.5,24.1,47.5,19.7,0.7,0,10.6,35.3,36,0.0,0,10.59,0,0,0,0,0,52.1,1,0,1,1,false,false,true,19,0,"K,1,2,3,4,5",13430,12356,Full Day,Full Day,None,0,66.12,false,7,510012000043,,,16,0,0,0,34,0,0,0,292,4,6,0,148,2,4,0,4,0,0,0,0,0,0,0,121,0,0,0,615,6,10,0,0,0,0
74618,73487,0,0,12.7,0,19.43,20.26,89.27,90.07,1204.4,49.35,313,0,11,8,62110,171,3527372,9691,JEFFERSON-HOUSTON ELEM,275401,00044,6,2011,32485,ALEXANDRIA CITY PBLC SCHS,5100120,1501 CAMERON ST,ALEXANDRIA,VA,22314,58.15,41.85,368,58.15,41.85,1.1,1.9,14.9,63,19,0,0,39.7,15.8,15.9,0.0,0,6.69,0,0,0,0,0,49.35,0,1,1,1,false,false,true,19,0,"Preschool,K,1,2,3,4,5,6,7,8",13430,12356,Full Day,Full Day,None,0,70.6,false,7,510012000044,,,4,0,0,0,7,4,2,0,232,0,52,0,55,0,4,0,0,0,0,0,0,0,0,0,70,0,2,0,368,4,60,0,0,0,0
45238,44391,30,29,5.51,2.04,10.24,0,100,100,127,49,2,0,14,14,58595,84,2202747,3165,AMELIA COUNTY ELEM,275402,00062,6,2011,32486,AMELIA CO PBLC SCHS,5100180,8533 N FIVE FORKS RD,AMELIA COURT HOUSE,VA,23002,53.25,46.75,693,53.25,46.75,2.3,0.6,1,27.9,65.5,0,2.7,12.0,1,1,0.6,0,13.92,0,0,0,0,0,49,1,1,1,1,false,false,true,3,0,"Preschool,K,1,2,3,4",1830,1823,Full Day,Full Day,4,0,51.58,false,7,510018000062,,,16,0,0,0,4,0,0,0,193,29,7,0,7,0,0,0,0,0,0,0,19,2,0,0,454,24,6,0,693,55,13,0,0,0,0
45238,45134,30,38,5.51,7.5,10.24,10,100,100,127,40,2,0,14,14,28133,48,1689635,2883,AMELIA COUNTY MIDDLE,275403,00063,6,2011,32486,AMELIA CO PBLC SCHS,5100180,8740 OTTERBURN ROAD,AMELIA,VA,23002,53.52,46.48,583,53.52,46.48,1.2,0.3,0.7,26.4,70.2,0,1.2,12.2,0.7,0.7,2.2,0,12.47,0,0,0,0,0,40,1,0,0,1,false,false,false,3,0,"5,6,7,8",1830,1823,Full Day,Full Day,4,0,47.78,false,7,510018000063,,,7,2,0,0,2,0,0,0,154,35,18,0,4,0,0,0,0,0,0,0,7,2,0,0,409,83,36,0,583,122,54,0,2,0,0
