Revenue/Expenditure,Budget Type,District,Government,Value,Workplan,Year,Vote,Revenue Source
Revenue,Recurrent Revenues,Mityana District,District Government,"28,147",Workplan 1a: Administration,2014/15 Approved Budget,Vote: 568,Conditional Grant to PAF monitoring
Revenue,Recurrent Revenues,Mityana District,District Government,"28,147",Workplan 1a: Administration,2015/16 Proposed Budget,Vote: 568,Conditional Grant to PAF monitoring
Revenue,Recurrent Revenues,Mityana District,District Government,"61,232",Workplan 1a: Administration,2014/15 Approved Budget,Vote: 568,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Mityana District,District Government,"61,232",Workplan 1a: Administration,2015/16 Proposed Budget,Vote: 568,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Mityana District,District Government,"84,884",Workplan 1a: Administration,2014/15 Approved Budget,Vote: 568,Locally Raised Revenues
Revenue,Recurrent Revenues,Mityana District,District Government,"57,297",Workplan 1a: Administration,2015/16 Proposed Budget,Vote: 568,Locally Raised Revenues
Revenue,Recurrent Revenues,Mityana District,District Government,"629,094",Workplan 1a: Administration,2014/15 Approved Budget,Vote: 568,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Mityana District,District Government,"441,902",Workplan 1a: Administration,2015/16 Proposed Budget,Vote: 568,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Mityana District,District Government,"494,129",Workplan 1a: Administration,2014/15 Approved Budget,Vote: 568,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Mityana District,District Government,"494,129",Workplan 1a: Administration,2015/16 Proposed Budget,Vote: 568,Transfer of District Unconditional Grant - Wage
Revenue,Development Revenues,Mityana District,District Government,"48,243",Workplan 1a: Administration,2014/15 Approved Budget,Vote: 568,District Unconditional Grant - Non Wage
Revenue,Development Revenues,Mityana District,District Government,"48,243",Workplan 1a: Administration,2015/16 Proposed Budget,Vote: 568,District Unconditional Grant - Non Wage
Revenue,Development Revenues,Mityana District,District Government,"76,636",Workplan 1a: Administration,2014/15 Approved Budget,Vote: 568,LGMSD (Former LGDP)
Revenue,Development Revenues,Mityana District,District Government,"68,008",Workplan 1a: Administration,2015/16 Proposed Budget,Vote: 568,LGMSD (Former LGDP)
Revenue,Development Revenues,Mityana District,District Government,"164,254",Workplan 1a: Administration,2014/15 Approved Budget,Vote: 568,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Mityana District,District Government,"29,329",Workplan 1a: Administration,2015/16 Proposed Budget,Vote: 568,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Mityana District,District Government,"398,199",Workplan 1a: Administration,2014/15 Approved Budget,Vote: 568,Other Transfers from Central Government
Revenue,Development Revenues,Mityana District,District Government,"398,199",Workplan 1a: Administration,2015/16 Proposed Budget,Vote: 568,Other Transfers from Central Government
Revenue,Development Revenues,Mityana District,District Government,"67,447",Workplan 1a: Administration,2014/15 Approved Budget,Vote: 568,Unspent balances - Conditional Grants
Revenue,Development Revenues,Mityana District,District Government,,Workplan 1a: Administration,2015/16 Proposed Budget,Vote: 568,Unspent balances - Conditional Grants
Revenue,Development Revenues,Mityana District,District Government,"90,212",Workplan 1a: Administration,2014/15 Approved Budget,Vote: 568,Unspent balances - UnConditional Grants
Revenue,Development Revenues,Mityana District,District Government,,Workplan 1a: Administration,2015/16 Proposed Budget,Vote: 568,Unspent balances - UnConditional Grants
Expenditure,Recurrent Expenditure,Mityana District,District Government,"489,466",Workplan 1a: Administration,2014/15 Approved Budget,Vote: 568,Wage
Expenditure,Recurrent Expenditure,Mityana District,District Government,"494,129",Workplan 1a: Administration,2015/16 Proposed Budget,Vote: 568,Wage
Expenditure,Recurrent Expenditure,Mityana District,District Government,"808,021",Workplan 1a: Administration,2014/15 Approved Budget,Vote: 568,Non Wage
Expenditure,Recurrent Expenditure,Mityana District,District Government,"588,579",Workplan 1a: Administration,2015/16 Proposed Budget,Vote: 568,Non Wage
Expenditure,Development Expenditure,Mityana District,District Government,"724,991",Workplan 1a: Administration,2014/15 Approved Budget,Vote: 568,Domestic Development
Expenditure,Development Expenditure,Mityana District,District Government,"543,779",Workplan 1a: Administration,2015/16 Proposed Budget,Vote: 568,Domestic Development
Expenditure,Development Expenditure,Mityana District,District Government,"120,000",Workplan 1a: Administration,2014/15 Approved Budget,Vote: 568,Donor Development
Expenditure,Development Expenditure,Mityana District,District Government,0,Workplan 1a: Administration,2015/16 Proposed Budget,Vote: 568,Donor Development
Revenue,Recurrent Revenues,Mityana District,District Government,"6,367",Workplan 2: Finance,2014/15 Approved Budget,Vote: 568,Conditional Grant to PAF monitoring
Revenue,Recurrent Revenues,Mityana District,District Government,"6,367",Workplan 2: Finance,2015/16 Proposed Budget,Vote: 568,Conditional Grant to PAF monitoring
Revenue,Recurrent Revenues,Mityana District,District Government,"58,717",Workplan 2: Finance,2014/15 Approved Budget,Vote: 568,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Mityana District,District Government,"58,717",Workplan 2: Finance,2015/16 Proposed Budget,Vote: 568,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Mityana District,District Government,"74,908",Workplan 2: Finance,2014/15 Approved Budget,Vote: 568,Locally Raised Revenues
Revenue,Recurrent Revenues,Mityana District,District Government,"47,321",Workplan 2: Finance,2015/16 Proposed Budget,Vote: 568,Locally Raised Revenues
Revenue,Recurrent Revenues,Mityana District,District Government,"290,231",Workplan 2: Finance,2014/15 Approved Budget,Vote: 568,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Mityana District,District Government,"298,813",Workplan 2: Finance,2015/16 Proposed Budget,Vote: 568,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Mityana District,District Government,"136,595",Workplan 2: Finance,2014/15 Approved Budget,Vote: 568,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Mityana District,District Government,"136,595",Workplan 2: Finance,2015/16 Proposed Budget,Vote: 568,Transfer of District Unconditional Grant - Wage
Revenue,Development Revenues,Mityana District,District Government,"13,659",Workplan 2: Finance,2014/15 Approved Budget,Vote: 568,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Mityana District,District Government,"10,979",Workplan 2: Finance,2015/16 Proposed Budget,Vote: 568,Multi-Sectoral Transfers to LLGs
Expenditure,Recurrent Expenditure,Mityana District,District Government,"136,595",Workplan 2: Finance,2014/15 Approved Budget,Vote: 568,Wage
Expenditure,Recurrent Expenditure,Mityana District,District Government,"136,595",Workplan 2: Finance,2015/16 Proposed Budget,Vote: 568,Wage
Expenditure,Recurrent Expenditure,Mityana District,District Government,"430,224",Workplan 2: Finance,2014/15 Approved Budget,Vote: 568,Non Wage
Expenditure,Recurrent Expenditure,Mityana District,District Government,"411,218",Workplan 2: Finance,2015/16 Proposed Budget,Vote: 568,Non Wage
Expenditure,Development Expenditure,Mityana District,District Government,"13,659",Workplan 2: Finance,2014/15 Approved Budget,Vote: 568,Domestic Development
Expenditure,Development Expenditure,Mityana District,District Government,"10,979",Workplan 2: Finance,2015/16 Proposed Budget,Vote: 568,Domestic Development
Expenditure,Development Expenditure,Mityana District,District Government,0,Workplan 2: Finance,2014/15 Approved Budget,Vote: 568,Donor Development
Expenditure,Development Expenditure,Mityana District,District Government,0,Workplan 2: Finance,2015/16 Proposed Budget,Vote: 568,Donor Development
Revenue,Recurrent Revenues,Mityana District,District Government,"24,523",Workplan 3: Statutory Bodies,2014/15 Approved Budget,Vote: 568,Conditional Grant to DSC Chairs’ Salaries
Revenue,Recurrent Revenues,Mityana District,District Government,"24,523",Workplan 3: Statutory Bodies,2015/16 Proposed Budget,Vote: 568,Conditional Grant to DSC Chairs’ Salaries
Revenue,Recurrent Revenues,Mityana District,District Government,"5,539",Workplan 3: Statutory Bodies,2014/15 Approved Budget,Vote: 568,Conditional Grant to PAF monitoring
Revenue,Recurrent Revenues,Mityana District,District Government,"5,539",Workplan 3: Statutory Bodies,2015/16 Proposed Budget,Vote: 568,Conditional Grant to PAF monitoring
Revenue,Recurrent Revenues,Mityana District,District Government,"28,120",Workplan 3: Statutory Bodies,2014/15 Approved Budget,Vote: 568,Conditional transfers to Contracts Committee/DSC/PA
Revenue,Recurrent Revenues,Mityana District,District Government,"28,120",Workplan 3: Statutory Bodies,2015/16 Proposed Budget,Vote: 568,Conditional transfers to Contracts Committee/DSC/PA
Revenue,Recurrent Revenues,Mityana District,District Government,"105,798",Workplan 3: Statutory Bodies,2014/15 Approved Budget,Vote: 568,Conditional transfers to Councillors allowances and Ex
Revenue,Recurrent Revenues,Mityana District,District Government,"105,798",Workplan 3: Statutory Bodies,2015/16 Proposed Budget,Vote: 568,Conditional transfers to Councillors allowances and Ex
Revenue,Recurrent Revenues,Mityana District,District Government,"43,214",Workplan 3: Statutory Bodies,2014/15 Approved Budget,Vote: 568,Conditional transfers to DSC Operational Costs
Revenue,Recurrent Revenues,Mityana District,District Government,"43,214",Workplan 3: Statutory Bodies,2015/16 Proposed Budget,Vote: 568,Conditional transfers to DSC Operational Costs
Revenue,Recurrent Revenues,Mityana District,District Government,"141,149",Workplan 3: Statutory Bodies,2014/15 Approved Budget,Vote: 568,Conditional transfers to Salary and Gratuity for LG ele
Revenue,Recurrent Revenues,Mityana District,District Government,"141,149",Workplan 3: Statutory Bodies,2015/16 Proposed Budget,Vote: 568,Conditional transfers to Salary and Gratuity for LG ele
Revenue,Recurrent Revenues,Mityana District,District Government,"129,604",Workplan 3: Statutory Bodies,2014/15 Approved Budget,Vote: 568,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Mityana District,District Government,"129,604",Workplan 3: Statutory Bodies,2015/16 Proposed Budget,Vote: 568,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Mityana District,District Government,"79,743",Workplan 3: Statutory Bodies,2014/15 Approved Budget,Vote: 568,Locally Raised Revenues
Revenue,Recurrent Revenues,Mityana District,District Government,"66,570",Workplan 3: Statutory Bodies,2015/16 Proposed Budget,Vote: 568,Locally Raised Revenues
Revenue,Recurrent Revenues,Mityana District,District Government,"164,958",Workplan 3: Statutory Bodies,2014/15 Approved Budget,Vote: 568,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Mityana District,District Government,"174,269",Workplan 3: Statutory Bodies,2015/16 Proposed Budget,Vote: 568,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Mityana District,District Government,"45,532",Workplan 3: Statutory Bodies,2014/15 Approved Budget,Vote: 568,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Mityana District,District Government,"45,532",Workplan 3: Statutory Bodies,2015/16 Proposed Budget,Vote: 568,Transfer of District Unconditional Grant - Wage
Revenue,Development Revenues,Mityana District,District Government,"1,094",Workplan 3: Statutory Bodies,2014/15 Approved Budget,Vote: 568,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Mityana District,District Government,"1,594",Workplan 3: Statutory Bodies,2015/16 Proposed Budget,Vote: 568,Multi-Sectoral Transfers to LLGs
Expenditure,Recurrent Expenditure,Mityana District,District Government,"211,204",Workplan 3: Statutory Bodies,2014/15 Approved Budget,Vote: 568,Wage
Expenditure,Recurrent Expenditure,Mityana District,District Government,"211,204",Workplan 3: Statutory Bodies,2015/16 Proposed Budget,Vote: 568,Wage
Expenditure,Recurrent Expenditure,Mityana District,District Government,"556,975",Workplan 3: Statutory Bodies,2014/15 Approved Budget,Vote: 568,Non Wage
Expenditure,Recurrent Expenditure,Mityana District,District Government,"553,113",Workplan 3: Statutory Bodies,2015/16 Proposed Budget,Vote: 568,Non Wage
Expenditure,Development Expenditure,Mityana District,District Government,"1,094",Workplan 3: Statutory Bodies,2014/15 Approved Budget,Vote: 568,Domestic Development
Expenditure,Development Expenditure,Mityana District,District Government,"1,594",Workplan 3: Statutory Bodies,2015/16 Proposed Budget,Vote: 568,Domestic Development
Expenditure,Development Expenditure,Mityana District,District Government,0,Workplan 3: Statutory Bodies,2014/15 Approved Budget,Vote: 568,Donor Development
Expenditure,Development Expenditure,Mityana District,District Government,0,Workplan 3: Statutory Bodies,2015/16 Proposed Budget,Vote: 568,Donor Development
Revenue,Recurrent Revenues,Mityana District,District Government,"29,114",Workplan 4: Production and Marketing,2014/15 Approved Budget,Vote: 568,Conditional Grant to Agric. Ext Salaries
Revenue,Recurrent Revenues,Mityana District,District Government,"29,114",Workplan 4: Production and Marketing,2015/16 Proposed Budget,Vote: 568,Conditional Grant to Agric. Ext Salaries
Revenue,Recurrent Revenues,Mityana District,District Government,"36,755",Workplan 4: Production and Marketing,2014/15 Approved Budget,Vote: 568,Conditional transfers to Production and Marketing
Revenue,Recurrent Revenues,Mityana District,District Government,"36,755",Workplan 4: Production and Marketing,2015/16 Proposed Budget,Vote: 568,Conditional transfers to Production and Marketing
Revenue,Recurrent Revenues,Mityana District,District Government,"24,683",Workplan 4: Production and Marketing,2014/15 Approved Budget,Vote: 568,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Mityana District,District Government,"24,683",Workplan 4: Production and Marketing,2015/16 Proposed Budget,Vote: 568,District Unconditional Grant - Non Wage
