Revenue/Expenditure,Budget Type,District,Government,Value,Workplan,Year,Vote,Revenue Source
Revenue,Development Revenues,Gomba District,District Government,,Workplan 6: Education,2012/13 Approved Budget,Vote: 591,Donor Funding
Revenue,Development Revenues,Gomba District,District Government,"11,911",Workplan 6: Education,2011/12 Approved Budget,Vote: 591,LGMSD (Former LGDP)
Revenue,Development Revenues,Gomba District,District Government,"12,510",Workplan 6: Education,2012/13 Approved Budget,Vote: 591,LGMSD (Former LGDP)
Revenue,Development Revenues,Gomba District,District Government,,Workplan 6: Education,2011/12 Approved Budget,Vote: 591,Locally Raised Revenues
Revenue,Development Revenues,Gomba District,District Government,"1,251",Workplan 6: Education,2012/13 Approved Budget,Vote: 591,Locally Raised Revenues
Revenue,Development Revenues,Gomba District,District Government,,Workplan 6: Education,2011/12 Approved Budget,Vote: 591,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Gomba District,District Government,"8,000",Workplan 6: Education,2012/13 Approved Budget,Vote: 591,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Gomba District,District Government,0,Workplan 6: Education,2011/12 Approved Budget,Vote: 591,Construction of Secondary Schools
Revenue,Development Revenues,Gomba District,District Government,"837,150",Workplan 6: Education,2012/13 Approved Budget,Vote: 591,Construction of Secondary Schools
Expenditure,Recurrent Expenditure,Gomba District,District Government,"3,862,686",Workplan 6: Education,2011/12 Approved Budget,Vote: 591,Wage
Expenditure,Recurrent Expenditure,Gomba District,District Government,"4,037,587",Workplan 6: Education,2012/13 Approved Budget,Vote: 591,Wage
Expenditure,Recurrent Expenditure,Gomba District,District Government,"642,512",Workplan 6: Education,2011/12 Approved Budget,Vote: 591,Non Wage
Expenditure,Recurrent Expenditure,Gomba District,District Government,"1,405,909",Workplan 6: Education,2012/13 Approved Budget,Vote: 591,Non Wage
Expenditure,Development Expenditure,Gomba District,District Government,"180,970",Workplan 6: Education,2011/12 Approved Budget,Vote: 591,Domestic Development
Expenditure,Development Expenditure,Gomba District,District Government,"1,115,472",Workplan 6: Education,2012/13 Approved Budget,Vote: 591,Domestic Development
Expenditure,Development Expenditure,Gomba District,District Government,"73,500",Workplan 6: Education,2011/12 Approved Budget,Vote: 591,Donor Development
Expenditure,Development Expenditure,Gomba District,District Government,0,Workplan 6: Education,2012/13 Approved Budget,Vote: 591,Donor Development
Revenue,Recurrent Revenues,Gomba District,District Government,"12,202",Workplan 7a: Roads and Engineering,2011/12 Approved Budget,Vote: 591,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Gomba District,District Government,"12,675",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 591,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Gomba District,District Government,"5,136",Workplan 7a: Roads and Engineering,2011/12 Approved Budget,Vote: 591,Locally Raised Revenues
Revenue,Recurrent Revenues,Gomba District,District Government,"8,104",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 591,Locally Raised Revenues
Revenue,Recurrent Revenues,Gomba District,District Government,"333,068",Workplan 7a: Roads and Engineering,2011/12 Approved Budget,Vote: 591,Other Transfers from Central Government
Revenue,Recurrent Revenues,Gomba District,District Government,"333,068",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 591,Other Transfers from Central Government
Revenue,Recurrent Revenues,Gomba District,District Government,"9,487",Workplan 7a: Roads and Engineering,2011/12 Approved Budget,Vote: 591,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Gomba District,District Government,"25,749",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 591,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Gomba District,District Government,,Workplan 7a: Roads and Engineering,2011/12 Approved Budget,Vote: 591,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Gomba District,District Government,"13,314",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 591,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Gomba District,District Government,"11,582",Workplan 7a: Roads and Engineering,2011/12 Approved Budget,Vote: 591,LGMSD (Former LGDP)
Revenue,Development Revenues,Gomba District,District Government,"12,510",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 591,LGMSD (Former LGDP)
Revenue,Development Revenues,Gomba District,District Government,,Workplan 7a: Roads and Engineering,2011/12 Approved Budget,Vote: 591,Locally Raised Revenues
Revenue,Development Revenues,Gomba District,District Government,"1,251",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 591,Locally Raised Revenues
Revenue,Development Revenues,Gomba District,District Government,,Workplan 7a: Roads and Engineering,2011/12 Approved Budget,Vote: 591,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Gomba District,District Government,"58,787",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 591,Multi-Sectoral Transfers to LLGs
Expenditure,Recurrent Expenditure,Gomba District,District Government,"9,487",Workplan 7a: Roads and Engineering,2011/12 Approved Budget,Vote: 591,Wage
Expenditure,Recurrent Expenditure,Gomba District,District Government,"25,749",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 591,Wage
Expenditure,Recurrent Expenditure,Gomba District,District Government,"350,406",Workplan 7a: Roads and Engineering,2011/12 Approved Budget,Vote: 591,Non Wage
Expenditure,Recurrent Expenditure,Gomba District,District Government,"367,161",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 591,Non Wage
Expenditure,Development Expenditure,Gomba District,District Government,"11,582",Workplan 7a: Roads and Engineering,2011/12 Approved Budget,Vote: 591,Domestic Development
Expenditure,Development Expenditure,Gomba District,District Government,"72,548",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 591,Domestic Development
Expenditure,Development Expenditure,Gomba District,District Government,0,Workplan 7a: Roads and Engineering,2011/12 Approved Budget,Vote: 591,Donor Development
Expenditure,Development Expenditure,Gomba District,District Government,0,Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 591,Donor Development
Revenue,Recurrent Revenues,Gomba District,District Government,"21,000",Workplan 7b: Water,2011/12 Approved Budget,Vote: 591,Sanitation and Hygiene
Revenue,Recurrent Revenues,Gomba District,District Government,"21,000",Workplan 7b: Water,2012/13 Approved Budget,Vote: 591,Sanitation and Hygiene
Revenue,Recurrent Revenues,Gomba District,District Government,"2,509",Workplan 7b: Water,2011/12 Approved Budget,Vote: 591,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Gomba District,District Government,"1,127",Workplan 7b: Water,2012/13 Approved Budget,Vote: 591,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Gomba District,District Government,885,Workplan 7b: Water,2011/12 Approved Budget,Vote: 591,Locally Raised Revenues
Revenue,Recurrent Revenues,Gomba District,District Government,"1,153",Workplan 7b: Water,2012/13 Approved Budget,Vote: 591,Locally Raised Revenues
Revenue,Recurrent Revenues,Gomba District,District Government,"13,240",Workplan 7b: Water,2011/12 Approved Budget,Vote: 591,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Gomba District,District Government,,Workplan 7b: Water,2012/13 Approved Budget,Vote: 591,Transfer of District Unconditional Grant - Wage
Revenue,Development Revenues,Gomba District,District Government,"5,626",Workplan 7b: Water,2011/12 Approved Budget,Vote: 591,LGMSD (Former LGDP)
Revenue,Development Revenues,Gomba District,District Government,"5,923",Workplan 7b: Water,2012/13 Approved Budget,Vote: 591,LGMSD (Former LGDP)
Revenue,Development Revenues,Gomba District,District Government,,Workplan 7b: Water,2011/12 Approved Budget,Vote: 591,Locally Raised Revenues
Revenue,Development Revenues,Gomba District,District Government,635,Workplan 7b: Water,2012/13 Approved Budget,Vote: 591,Locally Raised Revenues
Revenue,Development Revenues,Gomba District,District Government,"246,679",Workplan 7b: Water,2011/12 Approved Budget,Vote: 591,Conditional transfer for Rural Water
Revenue,Development Revenues,Gomba District,District Government,"331,621",Workplan 7b: Water,2012/13 Approved Budget,Vote: 591,Conditional transfer for Rural Water
Expenditure,Recurrent Expenditure,Gomba District,District Government,"13,240",Workplan 7b: Water,2011/12 Approved Budget,Vote: 591,Wage
Expenditure,Recurrent Expenditure,Gomba District,District Government,0,Workplan 7b: Water,2012/13 Approved Budget,Vote: 591,Wage
Expenditure,Recurrent Expenditure,Gomba District,District Government,"24,394",Workplan 7b: Water,2011/12 Approved Budget,Vote: 591,Non Wage
Expenditure,Recurrent Expenditure,Gomba District,District Government,"23,280",Workplan 7b: Water,2012/13 Approved Budget,Vote: 591,Non Wage
Expenditure,Development Expenditure,Gomba District,District Government,"252,305",Workplan 7b: Water,2011/12 Approved Budget,Vote: 591,Domestic Development
Expenditure,Development Expenditure,Gomba District,District Government,"338,179",Workplan 7b: Water,2012/13 Approved Budget,Vote: 591,Domestic Development
Expenditure,Development Expenditure,Gomba District,District Government,0,Workplan 7b: Water,2011/12 Approved Budget,Vote: 591,Donor Development
Expenditure,Development Expenditure,Gomba District,District Government,0,Workplan 7b: Water,2012/13 Approved Budget,Vote: 591,Donor Development
Revenue,Recurrent Revenues,Gomba District,District Government,"3,938",Workplan 8: Natural Resources,2011/12 Approved Budget,Vote: 591,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Gomba District,District Government,"7,751",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 591,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Gomba District,District Government,,Workplan 8: Natural Resources,2011/12 Approved Budget,Vote: 591,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Gomba District,District Government,"15,970",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 591,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Gomba District,District Government,"21,213",Workplan 8: Natural Resources,2011/12 Approved Budget,Vote: 591,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Gomba District,District Government,"67,721",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 591,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Gomba District,District Government,"4,051",Workplan 8: Natural Resources,2011/12 Approved Budget,Vote: 591,Locally Raised Revenues
Revenue,Recurrent Revenues,Gomba District,District Government,"4,955",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 591,Locally Raised Revenues
Revenue,Recurrent Revenues,Gomba District,District Government,"2,000",Workplan 8: Natural Resources,2011/12 Approved Budget,Vote: 591,Conditional Grant to District Natural Res. - Wetlands (
Revenue,Recurrent Revenues,Gomba District,District Government,"5,661",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 591,Conditional Grant to District Natural Res. - Wetlands (
Revenue,Development Revenues,Gomba District,District Government,,Workplan 8: Natural Resources,2011/12 Approved Budget,Vote: 591,Donor Funding
Revenue,Development Revenues,Gomba District,District Government,"750,000",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 591,Donor Funding
Revenue,Development Revenues,Gomba District,District Government,"2,862",Workplan 8: Natural Resources,2011/12 Approved Budget,Vote: 591,LGMSD (Former LGDP)
Revenue,Development Revenues,Gomba District,District Government,"2,779",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 591,LGMSD (Former LGDP)
Revenue,Development Revenues,Gomba District,District Government,,Workplan 8: Natural Resources,2011/12 Approved Budget,Vote: 591,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Gomba District,District Government,"4,000",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 591,Multi-Sectoral Transfers to LLGs
Expenditure,Recurrent Expenditure,Gomba District,District Government,"21,213",Workplan 8: Natural Resources,2011/12 Approved Budget,Vote: 591,Wage
Expenditure,Recurrent Expenditure,Gomba District,District Government,"67,721",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 591,Wage
Expenditure,Recurrent Expenditure,Gomba District,District Government,"9,989",Workplan 8: Natural Resources,2011/12 Approved Budget,Vote: 591,Non Wage
Expenditure,Recurrent Expenditure,Gomba District,District Government,"34,337",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 591,Non Wage
Expenditure,Development Expenditure,Gomba District,District Government,"2,862",Workplan 8: Natural Resources,2011/12 Approved Budget,Vote: 591,Domestic Development
Expenditure,Development Expenditure,Gomba District,District Government,"6,779",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 591,Domestic Development
Expenditure,Development Expenditure,Gomba District,District Government,0,Workplan 8: Natural Resources,2011/12 Approved Budget,Vote: 591,Donor Development
Expenditure,Development Expenditure,Gomba District,District Government,"750,000",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 591,Donor Development
Revenue,Recurrent Revenues,Gomba District,District Government,,Workplan 9: Community Based Services,2011/12 Approved Budget,Vote: 591,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Gomba District,District Government,"55,520",Workplan 9: Community Based Services,2012/13 Approved Budget,Vote: 591,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Gomba District,District Government,"5,256",Workplan 9: Community Based Services,2011/12 Approved Budget,Vote: 591,Conditional Grant to Women Youth and Disability Gra
Revenue,Recurrent Revenues,Gomba District,District Government,"8,763",Workplan 9: Community Based Services,2012/13 Approved Budget,Vote: 591,Conditional Grant to Women Youth and Disability Gra
